,formatted_address,input_string,latitude,longitude,number_of_results,postcode,status
390,"7115 Dee Gabriel Collins Rd, Austin, TX 78744, USA",7115 Dee Gabriel Collins Rd in Austin (TX),30.1730763,-97.72095589999999,1,78744,OK
391,"8220 Research Blvd, Austin, TX 78758, USA",8220 Research Blvd in Austin (TX),30.3545076,-97.7155633,1,78758,OK
392,"11900 Jollyville Rd, Austin, TX 78759, USA",Us 183 And Jollyville Rd in Austin (TX),30.4236145,-97.75731329999999,2,78759,OK
393,"1931 E Ben White Blvd, Austin, TX 78741, USA",1931 E Ben White in Austin (TX),30.215416,-97.7449381,1,78741,OK
394,"Izetta Ln, Texas 78744, USA",Izetta Ln & Bonneville Bend in Austin (TX),30.17693539999999,-97.6968571,1,78744,OK
395,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
396,"6900 Colt Ct, Buda, TX 78610, USA",6900 Colt Ct in Mustang Ridge (TX),30.0596776,-97.7200939,1,78610,OK
397,"W Parmer Ln & Metric Blvd, Austin, TX 78758, USA",W Parmer Ln And Metric Blvd in Austin (TX),30.4132017,-97.69067869999999,1,78758,OK
398,"15877 Long Vista Dr, Austin, TX 78728, USA",15877 Long Vista Drive in Austin (TX),30.4601804,-97.6746502,1,78728,OK
399,"Bluff Bend Dr & Newport Ave, Austin, TX 78753, USA",Newport And Bluff Bend in Austin (TX),30.3653776,-97.6782102,2,78753,OK
400,"10206 N Interstate 35 Frontage Rd, Austin, TX 78753, USA",10206 North Interstate 35 Frontage Road in Austin (TX),30.3665875,-97.6833511,1,78753,OK
401,"4604 Knottingwood Ct, Austin, TX 78744, USA",4604 Knottingwood in Austin (TX),30.1720701,-97.7612113,1,78744,OK
402,"15204 Sweet Caddie's Dr, Pflugerville, TX 78660, USA",15204 Sweet Caddies Dr in Travis (TX),30.4410503,-97.65652759999999,1,78660,OK
403,"12609 Lexington St, Manor, TX 78653, USA",12609 Lexington Street in Manor (TX),30.3496619,-97.5555724,1,78653,OK
404,"McNeil Dr & Howard Ln, Texas 78729, USA",Howard Ln And Mcniel Rd in Austin (TX),30.4489807,-97.72561040000001,1,78729,OK
405,"E 12th St & N Pleasant Valley Rd, Austin, TX 78702, USA",Pleasant Valley And 12St in Austin (TX),30.2743992,-97.7159948,1,78702,OK
406,"13304 Thome Valley Dr, Del Valle, TX 78617, USA",13304 Thome Valley in Travis (TX),30.1733997,-97.6134338,1,78617,OK
407,"6908 Branchwood Dr, Austin, TX 78744, USA",6908 Branchwood Dr in Austin (TX),30.1805444,-97.75985730000001,1,78744,OK
408,"1156 W Cesar Chavez St, Austin, TX 78703, USA",1156 W Cesar Chavez St in Austin (TX),30.269764,-97.7591144,1,78703,OK
409,"Berkman Dr & E 51st St, Austin, TX 78723, USA",51St And Berkman Dr in Austin (TX),30.30389749999999,-97.69902689999999,1,78723,OK
410,"1809 Tolstoy Cir, Round Rock, TX 78664, USA",1809 Tolstoy Cir in Travis (TX),30.4716079,-97.6548746,1,78664,OK
411,"5801 Signal Point, Austin, TX 78724, USA",5801 Signal Point Blvd in Austin (TX),30.2892848,-97.644565,1,78724,OK
412,"8405 Old Bee Cave Rd, Austin, TX 78735, USA",8405 Old Bee Caves Road in Austin (TX),30.2504871,-97.8874476,1,78735,OK
413,"10701 S 1st St, Austin, TX 78748, USA",10701 S. 1St Street in Austin (TX),30.1489844,-97.80185469999999,1,78748,OK
414,"5712 Emerald Forest Dr, Austin, TX 78745, USA",5712 Emerald Forest in Austin (TX),30.2092669,-97.78855860000002,1,78745,OK
415,"7112 Hillcroft Dr, Austin, TX 78724, USA",7112 Hillcroft Dr in Austin (TX),30.3038694,-97.6411854,1,78724,OK
416,"Lyons Rd & Tillery St, Austin, TX 78702, USA",Lyons Rd/Tillery St in Austin (TX),30.2624782,-97.70385360000002,1,78702,OK
417,"E Rundberg Ln & Dessau Rd, Austin, TX 78754, USA",Dessau Rd/E Rundberg Ln in Austin (TX),30.3508497,-97.6760214,1,78754,OK
418,"2400 S Lakeshore Blvd, Austin, TX 78741, USA",2400 S Lakeshore Blvd in Austin (TX),30.2432412,-97.7192298,1,78741,OK
419,"E 12th St & Chicon St, Austin, TX 78702, USA",E12Th And Chicon in Austin (TX),30.2737572,-97.719895,1,78702,OK
420,"12221 N Mopac Expy, Austin, TX 78759, USA",12221 North Mopac in Austin (TX),30.4114435,-97.70628219999999,1,78759,OK
421,"4211 S Lamar Blvd, Austin, TX 78704, USA",4211 S Lamar Blvd in Austin (TX),30.2337708,-97.7924086,1,78704,OK
422,"E Stassney Ln, Austin, TX, USA",E Stassney Ln & Tallow Tree Dr in Austin (TX),30.1939572,-97.7455674,2,,OK
423,"9201 Circuit of the Americas Blvd, Austin, TX 78617, USA",Circuit Of The Americas in Travis (TX),30.1345808,-97.6358511,1,78617,OK
424,"7020 Grand Canyon Dr, Austin, TX 78752, USA",7020 Grand Canyon Dr 108 in Austin (TX),30.3263353,-97.69559029999999,1,78752,OK
425,"E Riverside Dr & S Hwy 183, Austin, TX 78744, USA",Hwy 183 And E Riverside Dr in Austin (TX),30.2176569,-97.68343089999999,1,78744,OK
426,"10535 Boyer Blvd, Austin, TX 78758, USA",10535 Boyer Blvd in Austin (TX),30.3844654,-97.70984899999999,1,78758,OK
427,"N Lamar Blvd & W Rundberg Ln, Austin, TX 78753, USA",North Lamar And Rundberg in Austin (TX),30.363062,-97.6970274,1,78753,OK
428,"N Lamar Blvd & Morrow St, Austin, TX 78752, USA",Morrow Street And Norht Lamar Boulevard in Austin (TX),30.3440003,-97.7150441,1,78752,OK
429,"9302 Brents Elm Dr, Austin, TX 78744, USA",9302 Brents Elm Dr in Austin (TX),30.15986999999999,-97.7804905,1,78744,OK
430,"1906 Chestnut Ave, Austin, TX 78722, USA",1906 Chestnut Ave in Austin (TX),30.2810583,-97.7177181,1,78722,OK
431,"1401 E Rundberg Ln, Austin, TX 78753, USA",1401 E Rundberg Ln in Austin (TX),30.3490239,-97.67995839999999,1,78753,OK
432,"A, 8700 Research Blvd, Austin, TX 78757, USA",8700 Research Blvd in Austin (TX),30.3647441,-97.7191588,1,78757,OK
433,"1403 Citation Cir, Del Valle, TX 78617, USA",1403 Citation Cir in Del Valle (TX),30.2231469,-97.5211918,1,78617,OK
434,"E 12th St & Airport Blvd, Austin, TX 78702, USA",12Th And Airport Blvd in Austin (TX),30.2768544,-97.7003386,1,78702,OK
435,"Congress Ave & W 5th St, Austin, TX 78701, USA",Congress Ave And 5Th St in Austin (TX),30.2671174,-97.74313049999999,1,78701,OK
436,"1210 Neans Dr, Austin, TX 78758, USA",1210 Neans Drive in Austin (TX),30.3767461,-97.6999873,1,78758,OK
437,"Covert Park at Mount Bonnell, 3800 Mt Bonnell Rd, Austin, TX 78731, USA",Mt Bonnell Rd And Colorado in Austin (TX),30.3216371,-97.7732331,2,78731,OK
438,"E Yager Ln, Texas, USA",Yager Lane & Parmer Lane in Austin (TX),30.3846009,-97.64499239999999,10,,OK
439,"7325 Gaines Mill Ln, Austin, TX 78745, USA",7325 Gaines Mill in Austin (TX),30.19871079999999,-97.811579,1,78745,OK
440,"Hergotz Ln & Thompson Ln, Austin, TX 78742, USA",Hergotz And Thompson in Austin (TX),30.2458045,-97.6801921,1,78742,OK
441,"Norwood Park Blvd, Austin, TX, USA",Norwood Park Blvd in Austin (TX),30.3400359,-97.69340919999999,1,,OK
442,"13800 Long Meadow Dr, Pflugerville, TX 78660, USA",13800 Long Meadow in Travis (TX),30.406598,-97.63359799999999,1,78660,OK
443,"341 King St E, Toronto, ON M5A 4R7, Canada",Georgian Dr & Anderson Ln in Austin (TX),43.6513281,-79.36573949999999,1,M5A 4R7,OK
444,"1820 Wooten Park Dr, Austin, TX 78757, USA",1820 Wooten Park Dr. in Austin (TX),30.3545348,-97.7249748,1,78757,OK
445,"7901 Bramble Bush Dr, Austin, TX 78747, USA",7901 Bramble Drive in Austin (TX),30.158677,-97.7385511,1,78747,OK
446,"Sterzing St & Barton Springs Rd, Austin, TX 78704, USA",Barton Springs And Sterzing St in Austin (TX),30.26384609999999,-97.7636349,1,78704,OK
447,"9807 Capitol View Dr, Austin, TX 78747, USA",9807 Capitol View in Travis (TX),30.1396979,-97.750986,1,78747,OK
448,"Montopolis Dr & E Riverside Dr, Austin, TX 78741, USA",Montopolis And Riverside in Austin (TX),30.2248747,-97.7034758,1,78741,OK
449,"Harris Branch Neighborhood Park, Farmhaven Rd, Austin, TX 78754, USA",Harris Branch Sub Dividion in Austin (TX),30.34994,-97.6193857,2,78754,OK
450,"Atkinson Rd & Blessing Ave, Austin, TX 78752, USA",Blessing Ave And Atkinson Rd in Austin (TX),30.32561,-97.6970436,1,78752,OK
451,"N Lamar Blvd & Ferguson Dr, Austin, TX 78758, USA",North Lamar And Ferguson in Austin (TX),30.3776572,-97.6887895,1,78758,OK
452,"Merrilltown Dr & Bratton Ln, Wells Branch, TX 78728, USA",Bratton Lane And Merriltown Ln in Austin (TX),30.4458373,-97.68655530000001,1,78728,OK
453,"1600 Wickersham Ln, Austin, TX 78741, USA",1600 Wickersham Ln in Austin (TX),30.2364768,-97.718735,1,78741,OK
454,"Ross Rd & E Hwy 71, Garfield, TX 78617, USA",Ross Rd And Highway 71 in Austin (TX),30.1864188,-97.60953789999999,1,78617,OK
455,"Harvey St & E 18th St, Austin, TX 78702, USA",E 18Th And Harvey in Austin (TX),30.2807918,-97.70526509999999,1,78702,OK
456,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
457,"2443 E State Hwy 71 Service Rd, Del Valle, TX 78617, USA",2443 East State Highway 71 Service Road in Del Valle (TX),30.2135971,-97.6587959,1,78617,OK
458,"4014 W William Cannon Dr, Austin, TX 78749, USA",4014 W William Cannon Dr in Austin (TX),30.219592,-97.835475,1,78749,OK
459,"2000 Cedar Bend Dr, Austin, TX 78758, USA",2000 Cedar Bend Drive in Austin (TX),30.409552,-97.69798499999999,1,78758,OK
460,"8210 Alcorn Cir, Austin, TX 78748, USA",8210 Alcorn Circle in Austin (TX),30.1796753,-97.7948863,1,78748,OK
461,"115 Pine Knoll Dr, Battle Creek, MI 49014, USA",Pine Knoll Dr & Leaning Willow in Austin (TX),42.307266,-85.123434,1,49014,OK
462,"4504 Sojourner St, Austin, TX 78725, USA",4504 Sojourner Street in Austin (TX),30.2441933,-97.5867095,1,78725,OK
463,"2006 Blue Meadow Dr, Austin, TX 78744, USA",2006 Blue Meadow in Austin (TX),30.18265469999999,-97.7658428,1,78744,OK
464,"Montopolis Dr & Marigold Terrace, Austin, TX 78741, USA",Marigold Terrace And Montopolis in Austin (TX),30.2300634,-97.70019909999999,1,78741,OK
465,"2200 Lakehurst Dr, Austin, TX 78744, USA",2200 Lakehurst Dr. in Travis (TX),30.1860345,-97.7589163,1,78744,OK
466,"1156 W Cesar Chavez St, Austin, TX 78703, USA",1156 W Cesar Chavez St in Austin (TX),30.269764,-97.7591144,1,78703,OK
467,"2501 Wickersham Ln, Austin, TX 78741, USA",2501 Wickersham Ln in Austin (TX),30.22470109999999,-97.72505149999999,1,78741,OK
468,"Friendship Quilt Ln & Lantern Dr, Settler's Meadow, TX 78660, USA",Friendship Quilt And Lantern in Pflugerville (TX),30.4300772,-97.63794999999999,1,78660,OK
469,"1620 E Riverside Dr, Austin, TX 78741, USA",1620 East Riverside in Austin (TX),30.2452206,-97.7301827,1,78741,OK
470,,1071 Clayton #1533 in Austin (TX),,,0,,REQUEST_DENIED
471,"14300 FM 969, Austin, TX 78724, USA",14300 Fm 969 in Webberville (TX),30.2479577,-97.5835934,1,78724,OK
472,"1700 W Dittmar Rd, Austin, TX 78745, USA",1700 W. Dittmar Rd. in Austin (TX),30.1856408,-97.8128673,1,78745,OK
473,"7800 Shoal Creek Blvd, Austin, TX 78757, USA",7800 Shoal Creek Blvd in Austin (TX),30.3602128,-97.7423068,1,78757,OK
474,"5301 E Stassney Ln, Austin, TX 78744, USA",5301 E Stassney Ln in Austin (TX),30.192417,-97.7383177,1,78744,OK
475,"12800 Thome Valley Dr, Del Valle, TX 78617, USA",12800  Thome Valley Dr in Del Valle (TX),30.1728757,-97.6165932,1,78617,OK
476,"2701 E 7th St, Austin, TX 78702, USA",7Th/Pleasant Valley in Austin (TX),30.2591721,-97.7117578,1,78702,OK
477,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
478,"Palo Blanco Ln & Hammermill Run, Austin, TX 78744, USA",Hammermill Run And Palo Blanco Ln in Austin (TX),30.19168849999999,-97.7477852,1,78744,OK
479,"8509 FM 969, Austin, TX 78724, USA",8509 Farm To Market 969 in Austin (TX),30.2729138,-97.638581,1,78724,OK
480,"Lansing Dr & Manchaca Rd, Austin, TX 78745, USA",Manchaca And Lansing in Austin (TX),30.2234606,-97.7924311,1,78745,OK
481,"Arbor Hill Ln & Little Theater Bend, Texas 78747, USA",Little Theater Bend And Arbor Hill Lane in Austin (TX),30.1427168,-97.76692609999999,1,78747,OK
482,"14912 Staked Plains Loop, Austin, TX 78717, USA",14912 Staked Plains Loop in Austin (TX),30.5004279,-97.7924656,1,78717,OK
483,"409 E William Cannon Dr, Austin, TX 78745, USA",409 E William Cannon Dr in Austin (TX),30.1912446,-97.7757,1,78745,OK
484,"4434 Frontier Trail, Austin, TX 78745, USA",4434 Frontier Trl in Austin (TX),30.23144,-97.795757,1,78745,OK
485,"Red River St, Austin, TX, USA",Red River St & Duncan Ln in Austin (TX),30.2855467,-97.7272569,1,,OK
486,"Harris Branch Pkwy, Texas, USA",Harris Branch Parkway & Blue Goose in Austin (TX),30.36426969999999,-97.61331469999999,2,,OK
487,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
488,"21506 Ann Showers Dr, Elgin, TX 78621, USA",21506 Ann Showers in Travis (TX),30.278975,-97.477453,1,78621,OK
489,"1600 Wickersham Ln, Austin, TX 78741, USA",1600 Wickersham Ln in Austin (TX),30.2364768,-97.718735,1,78741,OK
490,"1000 Payton Gin Rd, Austin, TX 78758, USA",Payton Gin And Fairfield in Austin (TX),30.3602742,-97.704568,2,78758,OK
491,"Holly St & Waller St, Austin, TX 78702, USA",Holly St And Waller St in Austin (TX),30.2563249,-97.73425759999999,1,78702,OK
492,"10706 Plains Trail, Austin, TX 78758, USA",10706 Plains Trl in Austin (TX),30.3802807,-97.69544929999999,1,78758,OK
493,"Bartholomew District Park, 5201 Berkman Dr, Austin, TX 78723, USA",Bartholomew Park in Austin (TX),30.3034465,-97.6961589,1,78723,OK
494,"Walnut Creek Park Rd, Austin, TX, USA",1101 Walnut Creek Park Road in Austin (TX),30.400978,-97.6830007,1,,OK
495,"1156 W Cesar Chavez St, Austin, TX 78703, USA",1156 W Cesar Chavez in Austin (TX),30.269764,-97.7591144,1,78703,OK
496,"3106 Lynridge Dr, Austin, TX 78723, USA",3106 Lynridge Dr in Austin (TX),30.3178715,-97.6658957,1,78723,OK
497,"E St Elmo Rd, Austin, TX, USA",E St Elmo Rd & Friedrich Ln in Austin (TX),30.2112363,-97.7495916,1,,OK
498,"2402 Lake Austin Blvd, Austin, TX 78703, USA",2402 Lake Austin Blvd in Austin (TX),30.2784481,-97.7723808,1,78703,OK
499,"Burleson Rd & E Stassney Ln, Austin, TX 78744, USA",Stassney Ln And Burleson Rd in Austin (TX),30.2055131,-97.7165557,1,78744,OK
500,"16901 Hayride Cir, Del Valle, TX 78617, USA",16901 Hayride Circle in Travis (TX),30.14113249999999,-97.5758163,1,78617,OK
501,"TX-71, Austin, TX, USA",Riverside And Ih 71 in Austin (TX),30.2269133,-97.7697702,1,,OK
502,"Gilbert Rd & Webberville Rd, Texas 78724, USA",Gilbert And Webberville in Austin (TX),30.2514258,-97.5956571,1,78724,OK
503,"3445 Executive Center Dr, Austin, TX 78731, USA",3445 Executive Center Dr in Austin (TX),30.3597116,-97.7477392,1,78731,OK
504,"6800 Bill Hughes Rd, Austin, TX 78745, USA",6800 Bill Hughes Rd in Austin (TX),30.196163,-97.7862169,1,78745,OK
505,"13701 N Interstate 35 Frontage Rd, Austin, TX 78753, USA",13701 N Interstate 35 Frontage Rd in Pflugerville (TX),30.4247381,-97.6710837,1,78753,OK
506,"6514 Wolfcreek Pass, Austin, TX 78749, USA",6514 Wolfcreek Pass in Austin (TX),30.23276199999999,-97.8699929,1,78749,OK
507,"1489 FM812, Cedar Creek, TX 78612, USA",High View Ranch Dr in Travis (TX),30.0230757,-97.5410256,1,78612,OK
508,"2425 Basswood Ln, Austin, TX 78723, USA",2425 Brasswood Dr in Austin (TX),30.2949486,-97.67916389999999,1,78723,OK
509,"3421 W William Cannon Dr, Austin, TX 78745, USA",3421 W William Cannon in Austin (TX),30.2129179,-97.8295078,1,78745,OK
510,"Oak Springs Dr & Airport Blvd, Austin, TX 78721, USA",Airport Blvd And Oak Springs in Austin (TX),30.2736074,-97.69792489999999,1,78721,OK
511,"E William Cannon Dr & S IH 35 Frontage Rd, Austin, TX 78745, USA",Ih 35 And William Cannon in Austin (TX),30.1907255,-97.7708608,1,78745,OK
512,"423 Thompson Ln, Austin, TX 78742, USA",423 Thompson Lane in Austin (TX),30.237822,-97.68116,1,78742,OK
513,"2600 Mallard Green Cove, Austin, TX 78728, USA",2600 Mallard Green Cove in Austin (TX),30.4520404,-97.6814765,1,78728,OK
514,"Gus Fruh, 2642 Barton Hills Dr, Austin, TX 78704, USA",Greenbelt At Gus Fruh in Austin (TX),30.2479127,-97.7964269,2,78704,OK
515,"9927 Peterson Rd, Del Valle, TX 78617, USA",9927 Peterson Rd in Del Valle (TX),30.103522,-97.62939999999999,1,78617,OK
516,"E Stassney Ln & Dove Dr, Austin, TX 78744, USA",Dove Dr And Stassney Ln in Austin (TX),30.1933596,-97.7544334,1,78744,OK
517,"3400 Cambridge Ct, Austin, TX 78723, USA",3400 Cambridge Court in Austin (TX),30.28446709999999,-97.70015690000001,1,78723,OK
518,"Dessau Rd & Eaton Brook Ave, River Ranch, TX 78754, USA",Dessau Rd And Eaton Brook Ave in Austin (TX),30.3993258,-97.6411158,1,78754,OK
519,"E Parmer Ln, Texas, USA",Parmer/ Harrias Branch in Austin (TX),30.3750748,-97.62971499999999,1,,OK
520,"Springdale Rd & Sara Dr, Austin, TX 78721, USA",Springdale Road And Sara Drive in Austin (TX),30.2720476,-97.69137119999999,1,78721,OK
521,"Montopolis Dr & E Riverside Dr, Austin, TX 78741, USA",Riverside And Montopolis Dr in Austin (TX),30.2248747,-97.7034758,1,78741,OK
522,"E William Cannon Dr & Dixie Dr, Austin, TX 78744, USA",E William Cannon Dr And Dixie Dr in Austin (TX),30.1696648,-97.7388158,1,78744,OK
523,"2701 E 7th St, Austin, TX 78702, USA",2701 East 7Th Street in Austin (TX),30.2591848,-97.7115457,1,78702,OK
524,"5811 Whitebrook Dr, Austin, TX 78724, USA",5811 Whitebrook Dr. in Austin (TX),30.3048522,-97.65347580000001,1,78724,OK
525,"12400 Burr Ridge Dr, Austin, TX 78729, USA",12400 Burr Ridge in Austin (TX),30.448767,-97.78093500000001,1,78729,OK
526,"12811 Armstrong Ave, Manor, TX 78653, USA",12811 Armstrong Ave in Travis (TX),30.3462647,-97.5254118,1,78653,OK
527,"Edmundsbury Dr, Austin, TX 78747, USA",Edmundsbury/Stambough Lane in Austin (TX),30.1483361,-97.7403509,1,78747,OK
528,"Berkman Dr, Austin, TX, USA",Berkman Dr & Briarcliff Blvd in Austin (TX),30.3099719,-97.695042,5,,OK
529,"212 Hokanson Rd, Del Valle, TX 78617, USA",212 Hokanson Road in Del Valle (TX),30.0839546,-97.61815709999999,1,78617,OK
530,"McKinney Falls State Park, 5808 McKinney Falls Pkwy, Austin, TX 78744, USA",Burleson And Mckinney Falls in Travis (TX),30.1836487,-97.72219439999999,2,78744,OK
531,"7811 Burleson Manor Rd, Manor, TX 78653, USA",7811 Burleson Manor Rd in Travis (TX),30.266241,-97.519959,1,78653,OK
532,"10463 Sprinkle Rd, Austin, TX 78754, USA",10463 Sprinkle Rd in Austin (TX),30.3518212,-97.6473303,1,78754,OK
533,"FM1625 & Sassman Rd, Texas 78747, USA",Fm 1625/Sassman Rd in Travis (TX),30.1289805,-97.7101519,1,78747,OK
534,"Cameron Rd & E St Johns Ave, Austin, TX 78752, USA",Saint Johns And Cameron Road in Austin (TX),30.3260912,-97.6923604,1,78752,OK
535,"Scofield Farms Dr, Austin, TX, USA",Scofield Farms Rd in Austin (TX),30.4133966,-97.6850192,1,,OK
536,"18536 Blue Pond Dr, Pflugerville, TX 78660, USA",18536 Blue Pond Dr in Pflugerville (TX),30.4498461,-97.5656254,1,78660,OK
537,"FM1327 & FM1625, Creedmoor, TX 78610, USA",Fm 1327 And Fm 1625 in Travis (TX),30.0900568,-97.7345466,1,78610,OK
538,"Chick Pea Ln & Ralph Ablanedo Dr, Austin, TX 78748, USA",Chick Pea Ln And Ralph Ablanedo Dr in Austin (TX),30.17411,-97.78821060000001,1,78748,OK
539,"115 Laurelwood Dr N, Austin, TX 78733, USA",115 N Laurelwood Dr in Travis (TX),30.32993489999999,-97.87570570000001,1,78733,OK
540,"9717 E US Highway 290, Austin, TX 78724, United States",9717 E. Us Highway 290 in Austin (TX),30.332217,-97.61517599999999,1,78724,OK
541,"N Dittmar Rd, Arlington, VA 22207, USA",Dittmar Rd & S First St in Austin (TX),38.9162282,-77.130104,8,22207,OK
542,"6608 Johnny Morris Cove, Austin, TX 78724, USA",6608 Johnnie Morris Cove in Austin (TX),30.3055599,-97.64348439999999,1,78724,OK
543,"MoPac Expy, Austin, TX, USA",Stratford Dr And Mopac Expy in Austin (TX),30.3212785,-97.7561655,1,,OK
544,"Stratford Dr, Austin, TX 78746, USA",Stratford Drive & Barton Springs in Austin (TX),30.2778515,-97.7804012,1,78746,OK
545,"General Williamson Dr, Texas 78734, USA",General Williamson Drive in Travis (TX),30.3891303,-97.9299705,1,78734,OK
546,"10001 Peterson Rd, Del Valle, TX 78617, USA",10001 Peterson Rd in Del Valle (TX),30.1038794,-97.6291936,1,78617,OK
547,"8921 Sun Shower Bend, Austin, TX 78724, USA",8921 Sun Shower Bend in Austin (TX),30.2778105,-97.63262569999999,1,78724,OK
548,"Austin, TX, USA",553 Robert E. Lee in Austin (TX),30.267153,-97.7430608,1,,OK
549,"Dessau Rd & E Braker Ln, Austin, TX 78753, USA",Dessau And Braker Ln in Austin (TX),30.3772652,-97.6587828,1,78753,OK
550,"N Lamar Blvd & W Rundberg Ln, Austin, TX 78753, USA",Rundberg And Lamar in Austin (TX),30.363062,-97.6970274,1,78753,OK
551,"FM 969 & Decker Ln, Austin, TX 78724, USA",Fm 969/Decker Lane in Travis (TX),30.276794,-97.6372739,1,78724,OK
552,"1200 Montopolis Dr, Austin, TX 78741, USA",1200 Montopolis Drive in Austin (TX),30.2322315,-97.6998813,1,78741,OK
553,"3700 Manchaca Rd, Austin, TX 78704, USA",3700 Manchaca Rd in Austin (TX),30.2364313,-97.7845244,1,78704,OK
554,"Lockwood Rd & Parsons Rd, The Post Oak, TX 78653, USA",Parson Road And Lockwood Rd in Manor (TX),30.3079403,-97.5151029,1,78653,OK
555,"S Lamar Blvd, Texas, USA",S Lamar Blvd & Westgate Blvd in Austin (TX),30.2452249,-97.78009379999999,2,,OK
556,"12419 Metric Blvd, Austin, TX 78758, USA",12419 Metric Blvd in Austin (TX),30.4113627,-97.6915688,1,78758,OK
557,"2508 E Riverside Dr, Austin, TX 78741, USA",2508 East Riverside Drive in Austin (TX),30.2364302,-97.7221515,1,78741,OK
558,"6813 Great Northern Blvd, Austin, TX 78757, USA",6813 Great Northern Blvd in Austin (TX),30.3498522,-97.7480336,1,78757,OK
559,"Oak Springs Dr & Airport Blvd, Austin, TX 78721, USA",Oaks Springs And Airport Blvd in Austin (TX),30.2736074,-97.69792489999999,1,78721,OK
560,,1003 Justin Ln #1050 in Austin (TX),,,0,,REQUEST_DENIED
561,"600 Barwood Park, Austin, TX 78753, USA",600 Barwood Park in Austin (TX),30.3494202,-97.6966786,1,78753,OK
562,"5404 Spring Meadow Rd, Austin, TX 78744, USA",5404 Spring Meadow in Austin (TX),30.1960146,-97.7346896,1,78744,OK
563,"14401 Round Mountain Rd, Leander, TX 78641, USA",14401 Round Mountain Rd in Travis (TX),30.5732522,-97.94896279999999,1,78641,OK
564,"8101 Salt Springs Dr, Austin, TX 78744, USA",8101 Salt Springs Dr in Austin (TX),30.1588114,-97.74538369999999,1,78744,OK
565,"12400 Stoneridge Gap Ln, Manor, TX 78653, USA",12400 Stoneridge Gap Ln in Manor (TX),30.365681,-97.520643,1,78653,OK
566,,2400 Wickersham #290 in Austin (TX),,,0,,REQUEST_DENIED
567,"3902 Veiled Falls Dr, Pflugerville, TX 78660, USA",3902 Veiled Falls in Travis (TX),30.4546699,-97.5682228,1,78660,OK
568,"Buckthorn Dr & Oak View Dr, Austin, TX 78759, USA",Buckthorn And Oak View in Austin (TX),30.4174985,-97.7690672,1,78759,OK
569,"7201 Levander Loop, Austin, TX 78702, USA",7201 Levander Loop in Austin (TX),30.2527847,-97.6904186,1,78702,OK
570,"7218 Lake Charles Dr, Austin, TX 78744, USA",7218 Lakecharles Dr in Austin (TX),30.1678054,-97.7418188,1,78744,OK
571,"Manchaca, TX, USA",Manchaca & Lamar in Austin (TX),30.1405249,-97.8330491,1,,OK
572,"13700 Spring Heath Rd, Pflugerville, TX 78660, USA",13700 Spring Heath Rd in Pflugerville (TX),30.4183255,-97.6586423,1,78660,OK
573,"Montopolis Dr & E Riverside Dr, Austin, TX 78741, USA",Montopolis And Riverside in Austin (TX),30.2248747,-97.7034758,1,78741,OK
574,"6812 Breezy Hill Dr, Austin, TX 78724, USA",6812 Breezy Hill in Austin (TX),30.3099164,-97.6373291,1,78724,OK
575,,1308 Thornberry Rd #86 in Austin (TX),,,0,,REQUEST_DENIED
576,"Teri Rd & E Stassney Ln, Austin, TX 78744, USA",E Stassney Ln And Teri Rd in Austin (TX),30.1912336,-97.7311115,1,78744,OK
577,"7020 Grand Canyon Dr, Austin, TX 78752, USA",7020 Grand Canyon in Austin (TX),30.3262645,-97.69564009999999,1,78752,OK
578,"3515 N Lamar Blvd, Austin, TX 78705, USA",3515 N Lamar Blvd in Austin (TX),30.3040867,-97.7434633,1,78705,OK
579,"1200 Barton Hills Dr #108, Austin, TX 78704, USA",1200 Barton Hills Dr Apt 108 in Austin (TX),30.2623431,-97.773973,1,78704,OK
580,"Parkfield Dr & Rutland Dr, Austin, TX 78758, USA",Parkfield Drive And Rutland Drive in Austin (TX),30.3692408,-97.70550440000001,1,78758,OK
581,"Kinney Ave & Margaret St, Austin, TX 78704, USA",Kinney Avenue And Margaret St in Austin (TX),30.2563234,-97.76567899999999,1,78704,OK
582,"E 12th St & Springdale Rd, Austin, TX 78721, USA",Springdale And 12Th Street in Austin (TX),30.2789614,-97.6870409,1,78721,OK
583,"21506 Ann Showers Dr, Elgin, TX 78621, USA",21506 Ann Showers in Travis (TX),30.278975,-97.477453,1,78621,OK
584,"12201 Prairie Glen Ct, Del Valle, TX 78617, USA",12201 Prairie Glen Ct in Del Valle (TX),30.1608093,-97.63643929999999,1,78617,OK
585,"Tanglebriar Trail & Quarter Horse Trail, Austin, TX 78750, USA",Quarter Horse And Tanglebriar Trail in Austin (TX),30.4587306,-97.8178105,1,78750,OK
586,"Seminole Dr & Sheffield Dr, Austin, TX 78745, USA",Sheffield Dr And Seminole Dr in Austin (TX),30.2108836,-97.7661222,1,78745,OK
